1000 7.34350323473577e-02
2000 2.14459761744397e-02
3000 2.80230532016260e-02
4000 7.17546467122224e-02
5000 6.24891721351049e-02
6000 2.71182580596422e-02
7000 3.50515139182295e-02
8000 6.62856616077453e-02
9000 5.99395318513020e-02
10000 6.53616310961366e-02
11000 6.72950185197113e-02
12000 2.67439949888762e-02
13000 2.69741059980269e-02
14000 6.14235853517448e-02
15000 7.36022413296662e-02
16000 6.49277822878526e-02
17000 6.39629807030227e-02
18000 6.50407820585756e-02
19000 6.09100289013016e-02
20000 6.76256541185886e-02
21000 6.08651524100841e-02
22000 6.57745843192141e-02
23000 1.37657653770254e-01
24000 1.39729006558850e-01
25000 6.87471695082965e-02
26000 2.15014049388915e-02
27000 1.94465550076258e-02
28000 6.36718933563510e-02
29000 7.02785139992876e-02
30000 6.86533833416028e-02
31000 1.48527286901704e-01
32000 1.52455041724665e-01
33000 7.03949872765374e-02
34000 1.80183877479986e-02
35000 1.39403391144254e-02
36000 7.26014321743151e-02
37000 7.02356906564964e-02
38000 1.23461069140379e-02
39000 1.98312637651738e-02
40000 5.71366066026487e-02
41000 5.99879367954083e-02
42000 5.56792684907482e-02
43000 5.98355770335490e-02
44000 6.77298693309433e-02
45000 6.50860050757318e-02
46000 6.00791899649785e-02
47000 5.79759211445951e-02
48000 1.19022485679624e-02
49000 1.84623574318272e-02
50000 5.82234452964402e-02
51000 6.06295149754898e-02
52000 6.15501453263640e-02
53000 7.14198325898294e-02
54000 1.94113807403159e-02
55000 1.62549381155538e-02
56000 7.84543609556448e-02
57000 7.63801114078510e-02
58000 7.24753772478798e-02
59000 7.67457675690728e-02
60000 5.47420622276264e-03
61000 1.62424184652034e-01
62000 1.48027790778441e-01
63000 1.87831409613723e-02
64000 6.35970011963108e-02
65000 6.00725247372728e-02
66000 1.82220885435276e-02
67000 9.52300880259381e-03
68000 6.29363796660636e-02
69000 7.15414708328192e-02
70000 1.97398896801793e-02
71000 1.97407590954065e-02
72000 6.24263392025204e-02
73000 1.44169503421284e-01
74000 1.52849966575398e-01
75000 6.11062502283602e-02
76000 6.50275522261715e-02
77000 6.81101655087844e-02
78000 2.19476356769717e-02
79000 2.39022457321383e-02
80000 5.94529020068011e-02
81000 1.45589927773000e-01
82000 1.36044795359491e-01
83000 6.30723768547582e-02
84000 6.11285463718540e-02
85000 6.10591501261222e-02
86000 6.16092682448727e-02
87000 5.10428263392246e-02
88000 8.95457399984391e-03
89000 8.72954980760448e-03
90000 5.38451822869568e-02
91000 5.00093438087493e-02
92000 3.94368166885956e-02
