1000 1.40612520485491e-01
2000 1.54801711029711e-01
3000 1.41968450717191e-01
4000 1.44471530961135e-01
5000 1.62333808096506e-01
6000 1.90931243503294e-01
7000 1.88661001836943e-01
8000 1.53783637821594e-01
9000 1.48654009232968e-01
10000 1.43718503250826e-01
11000 1.57943968943343e-01
12000 1.57408699501495e-01
13000 1.59309343426942e-01
14000 1.73437770380314e-01
15000 1.63495004227746e-01
16000 1.58980062695807e-01
17000 1.49804189271495e-01
18000 1.43825989406051e-01
19000 1.48781848906827e-01
20000 1.96218280311869e-01
21000 1.96984308130177e-01
22000 1.59891710153008e-01
23000 6.35679704462555e-02
24000 7.43489270324366e-02
25000 1.40873130914656e-01
26000 1.45228409039229e-01
27000 1.45124878114152e-01
28000 1.43175115777189e-01
29000 1.53329158013232e-01
30000 1.54630766954527e-01
31000 6.35105110999489e-02
32000 7.55643884502518e-02
33000 1.40310014029049e-01
34000 1.95139310704899e-01
35000 1.96998074864461e-01
36000 1.55976321463193e-01
37000 1.57270752699320e-01
38000 1.43460740882284e-01
39000 1.55334614805939e-01
40000 1.92407020908722e-01
41000 1.94148569656129e-01
42000 1.50743144604531e-01
43000 1.69215651958946e-01
44000 1.59525447255698e-01
45000 1.59900334066120e-01
46000 1.61159732033841e-01
47000 1.65390464274817e-01
48000 1.94530221760595e-01
49000 1.91788443555947e-01
50000 1.57843677078617e-01
51000 1.48568302494498e-01
52000 2.31920128277898e-01
53000 2.29266304300808e-01
54000 1.94944115894931e-01
55000 1.95397236577992e-01
56000 1.52153597638391e-01
57000 1.58522332197136e-01
58000 1.89782439574861e-01
59000 1.94191703597849e-01
60000 1.48781439448572e-01
61000 8.50081237541131e-03
62000 1.55791684351012e-02
63000 1.44823577871845e-01
64000 1.40183347730914e-01
65000 1.36006752667686e-01
66000 2.31352549491684e-01
67000 2.54123701825875e-01
68000 1.39865871978956e-01
69000 1.38695054020625e-01
70000 1.93160329161515e-01
71000 1.95910433167453e-01
72000 1.44974085275407e-01
73000 6.47893902639037e-02
74000 6.22828891746072e-02
75000 1.54774835956626e-01
76000 1.95398453124478e-01
77000 1.92959199504691e-01
78000 1.51671924499933e-01
79000 1.49718130520701e-01
80000 1.43940544187206e-01
81000 6.18512094603031e-02
82000 5.73959524950599e-02
83000 1.33754748538683e-01
84000 1.44373751094570e-01
85000 1.40956595903998e-01
86000 1.48718236569055e-01
87000 1.43566903902439e-01
88000 1.49990600741871e-01
89000 1.38202786986585e-01
90000 2.62989272546251e-01
91000 2.68503995108107e-01
92000 1.98405623400149e-01
93000 1.97347366692694e-01
94000 1.45762667910906e-01
95000 1.45805467318802e-01
96000 1.95330844726404e-01
97000 1.88233017002744e-01
98000 1.31339241038425e-01
99000 1.52491387498567e-01
100000 1.46024901927202e-01
101000 1.49735864758177e-01
102000 1.53706271392335e-01
103000 1.52206575462158e-01
104000 1.93877326084873e-01
105000 1.88730007097179e-01
106000 1.92836202403639e-01
107000 1.94056430704800e-01
108000 1.60787405559957e-01
109000 6.93984724933491e-02
110000 1.98031506040935e-01
111000 1.98054636437155e-01
112000 6.83061043898925e-02
113000 1.43954254853707e-01
114000 2.01638853870772e-01
115000 8.19822090494205e-02
116000 7.57878007867750e-02
117000 1.99035836054521e-01
118000 1.51274536117475e-01
119000 1.57845770452221e-01
120000 1.99767263457920e-01
121000 1.99406489070201e-01
122000 1.54472026581831e-01
